Date,Open,High,Low,Close,Adj Close,Volume
2012-03-16,36.421757,36.574429,36.230915,36.288170,26.469255,19446164
2012-03-19,36.202290,36.297710,36.106869,36.154579,26.371811,10215275
2012-03-20,35.925571,36.183205,35.896946,36.030533,26.281328,14515848
2012-03-21,36.145039,36.145039,35.906490,35.973282,26.239573,12048856
2012-03-22,35.820610,36.192749,35.811069,35.877865,26.169970,13615092
2012-03-23,35.973282,36.307251,35.887405,36.269085,26.455334,11283292
2012-03-26,36.507633,36.927483,36.402672,36.889313,26.907742,12576734
2012-03-27,36.975189,37.213741,36.908398,37.022900,27.005180,13298596
2012-03-28,36.860687,37.146946,36.479008,36.555344,26.664137,17066470
2012-03-29,36.421757,36.545803,36.049618,36.269085,26.455334,18432434
2012-03-30,36.393131,36.660305,36.307251,36.641220,26.726782,14794302
2012-04-02,36.545803,36.793892,36.459923,36.746181,26.803335,11990063
2012-04-03,36.784351,36.946564,36.698475,36.946564,26.949505,11473609
2012-04-04,36.832062,37.166031,36.736641,37.118320,27.074787,15940918
2012-04-05,36.984734,37.127865,36.822517,37.099236,27.060863,14547078
2012-04-09,36.812977,37.194656,36.793892,36.956108,26.956459,12287066
2012-04-10,36.937023,37.108780,36.688931,36.688931,26.761580,14655337
2012-04-11,36.841602,36.927483,36.641220,36.717556,26.782457,11224709
2012-04-12,36.937023,36.937023,36.440842,36.517178,26.636297,13421107
2012-04-13,36.345421,36.354961,36.040077,36.049618,26.295259,21859289
2012-04-16,36.145039,36.316795,36.145039,36.211830,26.413568,14607129
2012-04-17,36.364506,36.774811,36.250000,36.746181,26.803335,11738019
2012-04-18,36.679390,36.832062,36.622135,36.641220,26.726782,8033339
2012-04-19,36.784351,36.851147,36.412212,36.603054,26.698940,11256358
2012-04-20,36.555344,37.099236,36.545803,36.956108,26.956459,15591306
2012-04-23,36.784351,36.793892,36.450382,36.517178,26.636297,11183522
2012-04-24,36.583969,36.669846,36.421757,36.517178,26.636297,13084699
2012-04-25,36.545803,36.727100,36.383587,36.669846,26.747656,13457054
2012-04-26,36.717556,36.793892,36.536259,36.708015,26.775507,10683731
2012-04-27,37.022900,37.156490,36.583969,36.698475,26.768541,16259196
2012-04-30,36.870228,37.652672,36.822517,37.442749,27.311428,20759413
2012-05-01,37.156490,37.690842,37.080154,37.566795,27.401917,15290320
2012-05-02,37.519085,37.624046,37.299618,37.490459,27.346226,12082182
2012-05-03,37.509541,37.576336,37.270992,37.375954,27.262701,11076731
2012-05-04,37.318703,37.318703,36.841602,37.061069,27.033026,12505155
2012-05-07,36.746181,37.032444,36.736641,36.774811,26.824224,12129238
2012-05-08,36.755726,36.889313,36.526718,36.860687,26.886868,9183205
2012-05-09,36.583969,36.727100,36.345421,36.345421,26.511023,12539844
2012-05-10,36.545803,36.851147,36.498093,36.631680,26.719826,9906430
2012-05-11,36.450382,36.583969,36.211830,36.288170,26.469255,12692747
2012-05-14,36.116413,36.631680,35.982822,36.469467,26.601494,17053790
2012-05-15,36.335876,36.450382,35.858780,36.011452,26.267416,11164030
2012-05-16,36.221375,36.593510,36.040077,36.479008,26.608454,16105245
2012-05-17,36.459923,36.688931,36.259541,36.288170,26.469255,14573488
2012-05-18,36.450382,36.459923,35.906490,36.087788,26.323097,19587749
2012-05-21,36.001907,36.154579,35.830154,35.877865,26.169970,9746400
2012-05-22,35.935116,36.011452,35.639313,35.744274,26.072533,12919325
2012-05-23,35.744274,35.906490,35.324429,35.629772,25.989006,11776166
2012-05-24,35.687023,35.944656,35.572517,35.877865,26.169970,9066982
2012-05-25,35.849236,36.020992,35.658398,35.830154,26.135178,6907997
2012-05-29,35.963741,36.020992,35.715649,35.868320,26.163010,9214435
2012-05-30,35.687023,35.925571,35.582062,35.687023,26.030773,10132274
2012-05-31,35.887405,36.135494,35.543892,35.858780,26.156052,14088369
2012-06-01,35.477100,35.772900,35.324429,35.477100,25.877647,14013437
2012-06-04,35.477100,35.753819,35.419846,35.744274,26.072533,11439758
2012-06-05,35.687023,35.830154,35.553436,35.782444,26.100363,11067404
2012-06-06,36.020992,36.164124,35.811069,36.164124,26.378777,13219367
2012-06-07,36.326336,36.708015,36.269085,36.574429,26.678053,55932703
2012-06-08,36.717556,36.784351,36.498093,36.698475,26.768541,53368666
2012-06-11,36.851147,36.994274,36.679390,36.708015,26.775507,49061386
2012-06-12,36.841602,37.070610,36.631680,37.070610,27.039982,10969416
2012-06-13,36.641220,37.013359,36.517178,36.641220,27.018877,12121692
2012-06-14,36.755726,37.156490,36.593510,37.013359,27.293289,13529261
2012-06-15,37.232822,37.309158,37.089695,37.156490,27.398823,16823544
2012-06-18,36.946564,37.270992,36.946564,37.070610,27.335501,8651135
2012-06-19,37.166031,37.614506,37.080154,37.433205,27.602880,12472353
2012-06-20,37.375954,37.576336,37.213741,37.414124,27.588806,11939026
2012-06-21,37.557251,37.967556,37.490459,37.643131,27.757666,18166766
2012-06-22,37.786259,38.463741,37.738548,38.339695,28.271315,25306999
2012-06-25,38.082062,38.206108,37.881680,37.967556,27.996897,16084704
2012-06-26,37.996181,38.931297,37.900764,38.225189,28.186882,11988177
2012-06-27,38.244274,38.883587,38.139313,38.673664,28.517576,13757620
2012-06-28,38.559158,38.835876,38.349236,38.816795,28.623119,13165500
2012-06-29,39.017178,39.837788,39.017178,39.837788,29.375988,24811924
2012-07-02,39.360687,39.933205,39.341602,39.933205,29.446350,15022137
2012-07-03,39.818703,40.038170,39.656490,39.895039,29.418200,7912924
2012-07-05,39.761452,39.885494,39.408398,39.723282,29.291553,9695467
2012-07-06,39.437023,39.646946,39.398853,39.608780,29.207123,10543509
2012-07-09,39.799618,40.324429,39.627865,40.200382,29.643360,21190350
2012-07-10,40.248093,40.276718,39.370228,39.475189,29.108608,17512499
2012-07-11,39.484734,39.570610,39.179390,39.322517,28.996031,12955586
2012-07-12,40.906490,41.202290,40.801525,40.944656,30.192186,48160945
2012-07-13,41.087788,41.574429,40.963741,41.479008,30.586203,17782988
2012-07-16,41.240459,41.536259,41.030533,41.364506,30.501774,15964603
2012-07-17,41.307251,42.337788,41.183205,42.166031,31.092813,21110702
2012-07-18,41.917938,42.089695,41.679390,41.927483,30.916918,16989233
2012-07-19,41.937023,42.013359,41.545803,41.927483,30.916918,14661625
2012-07-20,41.622135,41.660305,41.326336,41.421757,30.543993,13641606
2012-07-23,41.240459,41.450382,41.087788,41.288170,30.445492,15069297
2012-07-24,41.240459,41.374046,40.324429,40.734734,30.037388,21354886
2012-07-25,40.944656,41.020992,40.419846,40.667938,29.988129,12818717
2012-07-26,41.078243,41.746181,41.011452,41.345421,30.487698,17085858
2012-07-27,41.746181,43.101147,41.469467,43.034351,31.733107,31419983
2012-07-30,42.595421,42.872135,42.299618,42.442749,31.296871,13571914
2012-07-31,42.414124,42.643131,42.146946,42.146946,31.078741,13242423
2012-08-01,42.414124,42.738548,42.080154,42.251907,31.156143,11781092
2012-08-02,42.022900,42.204197,41.526718,41.898853,30.895805,10318503
2012-08-03,42.404579,42.633587,42.061069,42.127865,31.064676,10496139
2012-08-06,42.175571,42.595421,42.146946,42.452290,31.303911,9532608
2012-08-07,42.500000,42.509541,41.965649,41.984734,30.959124,11407899
2012-08-08,41.965649,42.242367,41.822517,42.041985,31.001339,11308968
2012-08-09,41.879772,42.290077,41.698475,42.251907,31.156143,10466586
2012-08-10,41.965649,42.528625,41.946564,42.528625,31.360188,9736025
2012-08-13,42.538170,42.566795,42.223282,42.385494,31.254646,8943318
2012-08-14,42.461830,42.595421,42.251907,42.375954,31.247612,6572742
2012-08-15,42.232822,42.347328,41.984734,42.041985,31.001339,7808229
2012-08-16,42.003819,42.137405,41.841602,41.927483,30.916918,8798903
2012-08-17,42.022900,42.022900,41.116413,41.354961,30.494734,15549071
2012-08-20,41.364506,41.793892,41.259541,41.746181,30.783228,9150612
2012-08-21,41.507633,41.746181,40.944656,40.973282,30.213289,11281615
2012-08-22,40.982822,41.106869,40.839695,40.944656,30.192186,9025900
2012-08-23,40.944656,41.011452,40.658398,40.839695,30.114782,10531876
2012-08-24,40.687023,41.345421,40.687023,41.145039,30.339943,10649252
2012-08-27,41.011452,41.259541,40.877865,41.078243,30.290680,8122943
2012-08-28,41.001907,41.164124,40.791985,40.868320,30.135900,8419842
2012-08-29,40.982822,41.259541,40.734734,41.087788,30.297728,7973289
2012-08-30,40.896946,41.288170,40.687023,41.145039,30.339943,8964173
2012-08-31,41.345421,41.583969,40.944656,41.078243,30.290680,28906355
2012-09-04,41.164124,41.402672,40.906490,41.269085,30.431417,25771368
2012-09-05,41.402672,41.536259,41.106869,41.450382,30.565094,8734870
2012-09-06,41.650764,42.232822,41.622135,42.213741,31.127993,10349419
2012-09-07,42.395039,42.404579,41.908398,42.032444,30.994303,8738538
2012-09-10,41.956108,42.347328,41.879772,42.232822,31.142069,9427284
2012-09-11,42.318703,42.528625,42.251907,42.299618,31.191311,8975596
2012-09-12,42.318703,42.528625,42.280533,42.490459,31.332048,9378028
2012-09-13,42.061069,42.662212,41.994274,42.614506,31.722723,12429175
2012-09-14,42.509541,42.509541,41.450382,41.622135,30.983984,17331195
2012-09-17,41.488548,41.984734,41.488548,41.984734,31.253912,11538899
2012-09-18,41.755726,42.118320,41.688931,42.061069,31.310736,7895632
2012-09-19,42.099236,42.729008,42.070610,42.471375,31.616171,10289369
2012-09-20,42.328243,42.910305,42.318703,42.833969,31.886089,10443320
2012-09-21,42.891220,43.177483,42.805344,42.853054,31.900303,21226821
2012-09-24,42.891220,43.177483,42.738548,43.072517,32.063671,10468786
2012-09-25,43.148853,43.606869,42.805344,43.043892,32.042355,13419850
2012-09-26,43.043892,43.291985,42.938931,42.948475,31.971333,13260134
2012-09-27,43.005726,43.358780,42.948475,43.158398,32.127590,10306346
2012-09-28,42.986641,43.139313,42.729008,43.034351,32.035252,13097170
2012-10-01,42.910305,43.501907,42.910305,43.148853,32.120491,8964278
2012-10-02,43.349236,43.511452,43.034351,43.387405,32.298088,7786116
2012-10-03,43.416031,43.769085,43.196564,43.683205,32.518269,8861678
2012-10-04,43.797710,44.265266,43.750000,44.007633,32.759781,9383582
2012-10-05,44.293892,44.370228,43.759541,44.160305,32.873425,12463864
2012-10-08,44.055344,44.332062,43.692749,44.217556,32.916039,7371318
2012-10-09,44.093510,44.408398,43.921757,44.055344,32.795292,10512383
2012-10-10,44.055344,44.265266,43.320610,43.511452,32.390419,9930114
2012-10-11,43.788170,43.816795,43.272900,43.368320,32.283878,7359685
2012-10-12,43.511452,43.893131,43.473282,43.530533,32.404625,7172826
2012-10-15,43.645039,44.494274,43.597328,44.456108,33.093636,10774802
2012-10-16,44.599236,45.104961,44.570610,45.009541,33.505608,12528002
2012-10-17,44.923664,45.324429,44.923664,45.219467,33.661873,10619279
2012-10-18,45.124046,45.801525,45.114506,45.763359,34.066761,11513433
2012-10-19,45.744274,45.791985,44.732822,44.875954,33.406178,13599372
2012-10-22,44.666031,44.875954,44.074429,44.351147,33.015495,14694427
2012-10-23,44.074429,44.398853,43.769085,43.788170,32.596413,13104402
2012-10-24,43.845421,44.074429,43.702290,43.778625,32.589306,10102406
2012-10-25,43.988548,44.217556,43.902672,44.179390,32.887638,11498132
2012-10-26,43.692749,44.627865,43.692749,44.036259,32.781094,12513644
2012-10-31,44.293892,44.570610,43.358780,43.540077,32.411724,14184680
2012-11-01,43.654579,44.360687,43.587788,43.835876,32.631924,12749968
2012-11-02,44.131680,44.417938,43.883587,43.893131,32.674541,11580924
2012-11-05,43.721375,43.893131,43.234734,43.578243,32.440140,9412298
2012-11-06,43.597328,44.198475,43.587788,43.816795,32.617722,9154594
2012-11-07,43.463741,43.578243,42.156490,42.423664,31.580658,25223159
2012-11-08,42.471375,42.719467,41.832062,41.832062,31.140259,17113735
2012-11-09,41.688931,42.290077,41.622135,42.032444,31.289423,14666970
2012-11-12,42.433205,42.480915,41.870228,42.003819,31.268120,7681630
2012-11-13,41.765266,42.423664,41.669846,41.679390,31.026621,10059857
2012-11-14,41.698475,41.889313,40.944656,41.078243,30.579105,14888831
2012-11-15,40.992367,41.164124,40.601147,40.839695,30.401533,12872794
2012-11-16,40.877865,41.250000,40.419846,41.097328,30.593317,17435052
2012-11-19,41.335876,41.412212,41.116413,41.354961,30.785105,9630806
2012-11-20,41.431297,41.669846,41.259541,41.564884,30.941366,11428545
2012-11-21,41.793892,41.917938,41.631680,41.879772,31.175777,7637824
2012-11-23,41.975189,42.261452,41.908398,42.251907,31.452797,4692734
2012-11-26,41.984734,42.299618,41.908398,42.175571,31.395967,9831393
2012-11-27,42.013359,42.166031,41.841602,41.870228,31.168667,9294922
2012-11-28,41.746181,42.566795,41.545803,42.557251,31.680098,11124310
2012-11-29,42.891220,42.891220,42.442749,42.662212,31.758224,10018356
2012-11-30,42.500000,42.662212,42.099236,42.270992,31.467010,15738026
2012-12-03,42.433205,42.776718,42.385494,42.404579,31.566442,12177865
2012-12-04,42.347328,42.729008,42.347328,42.366413,31.538034,10476751
2012-12-05,42.299618,42.709923,42.204197,42.356869,31.530931,12206056
2012-12-06,42.414124,42.547710,42.347328,42.471375,31.616171,9240216
2012-12-07,42.490459,42.595421,42.137405,42.585876,31.701403,8247236
2012-12-10,42.423664,42.776718,42.385494,42.442749,31.594879,9796180
2012-12-11,42.614506,43.206108,42.461830,43.120228,32.099190,14235508
2012-12-12,43.139313,43.406490,42.958015,43.187023,32.148914,11790000
2012-12-13,42.881680,42.881680,41.889313,41.937023,31.517832,14404131
2012-12-14,41.889313,41.946564,41.421757,41.545803,31.223812,13818928
2012-12-17,41.631680,41.832062,41.517178,41.631680,31.288349,13917650
2012-12-18,41.593510,42.366413,41.374046,42.213741,31.725800,14756888
2012-12-19,42.127865,42.423664,41.612595,41.660305,31.309862,12254369
2012-12-20,40.505726,40.820610,40.076336,40.229008,30.234165,35263104
2012-12-21,40.477100,40.515266,39.551525,39.618320,29.775198,30087242
2012-12-24,39.532444,39.837788,39.417938,39.522900,29.703499,6793870
2012-12-26,39.551525,39.675571,39.332062,39.446564,29.646126,7471716
2012-12-27,39.322517,39.513359,38.931297,39.312977,29.545727,11948877
2012-12-28,39.122135,39.284351,38.769085,38.778625,29.144144,11862731
2012-12-31,38.435116,39.093510,38.187023,39.064884,29.359272,15004635
2013-01-02,39.942749,39.952290,39.064884,39.446564,29.646126,16722831
2013-01-03,39.971375,40.486641,39.227100,40.391220,30.356085,24673483
2013-01-04,40.515266,40.553436,39.904579,40.047710,30.097916,16169068
2013-01-07,40.114506,40.257633,39.933205,40.190842,30.205486,12055773
2013-01-08,40.314884,40.734734,40.248093,40.248093,30.248520,15458943
2013-01-09,40.448475,40.696564,40.267178,40.639313,30.542543,10556609
2013-01-10,40.906490,41.173664,40.791985,40.820610,30.678789,13593084
2013-01-11,40.753819,41.345421,40.753819,41.250000,31.001499,12722825
2013-01-14,41.326336,41.564884,41.078243,41.354961,31.080385,11650721
2013-01-15,41.393131,41.545803,40.849236,40.906490,30.743332,12446677
2013-01-16,40.925571,41.068703,40.553436,40.591602,30.506683,12481156
2013-01-17,40.849236,40.887405,40.591602,40.791985,30.657270,16255109
2013-01-18,40.916031,41.011452,40.696564,41.011452,30.822210,17222937
2013-01-22,40.811069,41.240459,40.658398,41.221375,30.979984,12819765
2013-01-23,41.030533,41.106869,40.601147,40.858780,30.707481,14854666
2013-01-24,40.982822,41.230915,40.963741,41.030533,30.836561,13096122
2013-01-25,41.145039,41.469467,40.763359,41.469467,31.166443,13799330
2013-01-28,41.354961,41.507633,40.963741,40.963741,30.786362,12418800
2013-01-29,41.211830,41.736641,41.020992,41.660305,31.309862,16474874
2013-01-30,41.660305,41.765266,41.469467,41.507633,31.195135,13280885
2013-01-31,41.440842,41.641220,41.269085,41.269085,31.015846,15237291
2013-02-01,40.305344,40.791985,39.608780,39.914124,29.997517,39497024
2013-02-04,39.494274,39.751907,38.959923,38.979008,29.294729,30821366
2013-02-05,39.169846,39.580154,39.055344,39.532444,29.710669,22330050
2013-02-06,39.456108,39.551525,39.103054,39.208015,29.466843,18218222
2013-02-07,39.217556,39.408398,39.007633,39.122135,29.402298,16950666
2013-02-08,39.179390,39.293892,39.074429,39.293892,29.531387,15365566
2013-02-11,39.303436,39.599236,39.208015,39.484734,29.674814,11959776
2013-02-12,39.475189,39.666031,39.246181,39.551525,29.725018,10475808
2013-02-13,39.522900,39.589695,39.131680,39.265266,29.509876,16561858
2013-02-14,39.160305,39.332062,38.959923,39.303436,29.538553,17116774
2013-02-15,39.561069,39.599236,39.351147,39.522900,29.703499,16326897
2013-02-19,39.694656,40.286259,39.675571,40.286259,30.277197,13944793
2013-02-20,40.419846,40.791985,40.286259,40.706108,30.592743,17607343
2013-02-21,40.553436,40.620228,40.333969,40.553436,30.478004,12390504
2013-02-22,40.629772,41.288170,40.582062,41.001907,30.815048,16132807
2013-02-25,41.326336,41.459923,40.562977,40.572517,30.492338,20338850
2013-02-26,40.791985,40.839695,40.171757,40.477100,30.420628,14570449
2013-02-27,40.333969,41.173664,40.333969,41.001907,30.815048,13537121
2013-02-28,41.040077,41.230915,40.772900,40.772900,30.642935,14893442
2013-03-01,40.391220,40.715649,40.391220,40.677483,30.571232,15527482
2013-03-04,40.954197,41.364506,40.801525,41.354961,31.080385,14839890
2013-03-05,41.603054,41.650764,41.125954,41.269085,31.015846,15843769
2013-03-06,41.316795,41.736641,41.087788,41.679390,31.324209,19301121
2013-03-07,41.812977,41.917938,41.116413,41.288170,31.030193,14392813
2013-03-08,41.412212,41.507633,40.954197,41.001907,30.815048,30678418
2013-03-11,40.982822,41.669846,40.906490,41.660305,31.309862,40492729
2013-03-12,43.339695,43.339695,42.824429,42.977100,32.299511,58695860
2013-03-13,42.500000,42.681297,42.442749,42.547710,32.285019,18781418
2013-03-14,42.662212,42.700382,41.603054,42.242367,32.053322,27136283
2013-03-15,41.822517,42.070610,41.784351,42.070610,31.923004,25499831
2013-03-18,41.774811,41.927483,41.574429,41.631680,31.589935,12699350
2013-03-19,41.698475,41.832062,41.603054,41.698475,31.640623,16248297
2013-03-20,41.984734,42.261452,41.870228,42.099236,31.944719,15693066
2013-03-21,42.013359,42.156490,41.755726,41.784351,31.705795,12476021
2013-03-22,41.851147,42.089695,41.793892,41.889313,31.785439,10463232
2013-03-25,41.937023,41.984734,41.517178,41.688931,31.633377,13746721
2013-03-26,41.937023,42.366413,41.889313,42.356869,32.140209,12694110
2013-03-27,42.108780,42.223282,41.898853,42.080154,31.930244,11497503
2013-03-28,42.032444,42.280533,41.946564,42.175571,32.002663,17440502
2013-04-01,41.984734,42.337788,41.765266,42.318703,32.111267,10377191
2013-04-02,42.471375,42.938931,42.385494,42.853054,32.516720,13400252
2013-04-03,42.938931,44.045803,42.938931,43.282444,32.842533,27114066
2013-04-04,43.311069,43.778625,42.948475,43.244274,32.813583,14637835
2013-04-05,42.977100,43.158398,42.833969,43.062977,32.676003,13206372
2013-04-08,43.024811,43.396946,42.900764,43.396946,32.929420,10640868
2013-04-09,43.635494,43.835876,43.263359,43.425571,32.951141,11108066
2013-04-10,43.807251,44.818703,43.683205,44.694656,33.914116,19634385
2013-04-11,44.541985,45.333969,44.541985,45.047710,34.182007,18379719
2013-04-12,44.532444,44.971375,44.513359,44.952290,34.109600,10547491
2013-04-15,44.742367,45.324429,44.332062,44.332062,33.638981,16083970
2013-04-16,44.503819,44.895039,44.370228,44.809158,34.001007,10674614
2013-04-17,44.580154,44.761452,44.284351,44.618320,33.856201,12342506
2013-04-18,44.713741,44.828243,44.360687,44.427483,33.711395,11813685
2013-04-19,44.713741,45.314884,44.522900,45.314884,34.384739,13315154
2013-04-22,45.276718,45.772900,45.019085,45.725189,34.696087,14950139
2013-04-23,45.753819,46.469467,45.734734,46.402672,35.210155,18500868
2013-04-24,46.440842,46.555344,45.677483,45.753819,34.717819,16292418
2013-04-25,45.753819,45.801525,45.114506,45.181297,34.283375,16702081
2013-04-26,45.104961,45.868320,44.952290,45.677483,34.659882,11110477
2013-04-29,45.687023,45.916031,45.534351,45.629772,34.623680,11921943
2013-04-30,45.562977,45.648853,44.847328,44.847328,34.029961,20692446
2013-05-01,42.748093,44.188931,42.557251,43.597328,33.081474,41648358
2013-05-02,43.797710,43.902672,43.406490,43.635494,33.110432,14929389
2013-05-03,44.131680,44.255726,43.377865,43.578243,33.066982,13492581
2013-05-06,43.425571,43.893131,42.910305,42.919846,32.567398,14772922
2013-05-07,43.034351,43.225189,42.824429,43.196564,32.777370,15226078
2013-05-08,43.053436,43.511452,42.910305,42.929390,32.574642,19187098
2013-05-09,43.177483,43.530533,42.891220,43.406490,32.936657,14856134
2013-05-10,43.454197,43.845421,43.406490,43.845421,33.269722,14592142
2013-05-13,43.740459,44.112595,43.587788,44.055344,33.429008,10738018
2013-05-14,44.007633,44.627865,43.893131,44.513359,33.776558,14057767
2013-05-15,44.589695,45.095421,44.332062,44.589695,33.834465,13831294
2013-05-16,44.446564,44.561069,42.948475,44.246181,33.573814,12536910
2013-05-17,44.169846,44.570610,43.015266,43.883587,33.298679,22773459
2013-05-20,43.854961,43.912212,43.034351,43.139313,32.733929,17533040
2013-05-21,43.167938,45.353054,43.120228,45.162212,34.268898,49277694
2013-05-22,45.419846,46.087788,44.360687,44.570610,33.819992,44670895
2013-05-23,44.332062,45.267178,44.293892,45.162212,34.268898,23663421
2013-05-24,44.895039,45.000000,44.465649,45.000000,34.145809,16554208
2013-05-28,45.744274,46.412212,45.343510,45.438931,34.478867,18511767
2013-05-29,45.124046,45.295803,44.379772,44.723282,33.935833,16822182
2013-05-30,44.866413,45.219467,44.599236,44.914124,34.080647,15933268
2013-05-31,44.780533,45.496181,44.551525,44.561069,33.812756,22768953
2013-06-03,46.688931,47.099236,46.097328,46.230915,35.079830,39805450
2013-06-04,45.992367,47.862595,45.963741,47.175571,35.796619,38785013
2013-06-05,46.774811,47.452290,46.250000,46.498093,35.282555,26119409
2013-06-06,46.412212,46.498093,45.562977,46.374046,35.188442,20850903
2013-06-07,46.536259,46.889313,45.896946,45.982822,34.891571,52852631
2013-06-10,46.421757,46.650764,46.145039,46.240459,35.087067,50887946
2013-06-11,45.868320,45.992367,45.372135,45.381680,34.435425,56749305
2013-06-12,45.696564,45.896946,45.066795,45.085876,34.210972,17662887
2013-06-13,44.599236,45.744274,44.360687,45.706108,35.000118,15482314
2013-06-14,45.582062,46.307251,45.324429,45.753819,35.036663,14286650
2013-06-17,46.116413,46.326336,45.381680,45.610687,34.927044,13084490
2013-06-18,45.687023,45.849236,45.477100,45.562977,34.890514,12384006
2013-06-19,45.524811,45.963741,45.276718,45.400764,34.766308,18857922
2013-06-20,45.248093,45.248093,44.093510,44.188931,33.838318,18680495
2013-06-21,44.723282,45.419846,44.532444,44.847328,34.342503,25453614
2013-06-24,44.341602,44.713741,43.950382,44.284351,33.911388,18948574
2013-06-25,44.398853,44.541985,43.969467,44.112595,33.779865,12600104
2013-06-26,44.465649,44.761452,44.160305,44.551525,34.115986,11984823
2013-06-27,44.875954,45.190842,44.723282,45.114506,34.547092,12198510
2013-06-28,45.286259,45.305344,44.322517,44.322517,33.940613,17124110
2013-07-01,44.141220,44.704197,44.103054,44.198475,33.845627,13741586
2013-07-02,43.979008,44.589695,43.921757,44.417938,34.013691,11859063
2013-07-03,44.351147,44.589695,44.045803,44.417938,34.013691,7203952
2013-07-05,44.780533,45.133587,44.475189,45.000000,34.459408,8491944
2013-07-08,45.200382,45.448475,45.076336,45.238548,34.642075,11504315
2013-07-09,45.534351,45.801525,45.429390,45.438931,34.795528,10811902
2013-07-10,45.438931,45.973282,45.410305,45.763359,35.043961,8154174
2013-07-11,46.211830,46.278625,45.925571,46.097328,35.299706,11991216
2013-07-12,46.183205,46.431297,45.982822,46.316795,35.467762,9280564
2013-07-15,46.288170,46.650764,46.049618,46.297710,35.453148,10117811
2013-07-16,46.335876,46.593510,45.830154,46.020992,35.241253,16006733
2013-07-17,46.068703,46.536259,45.925571,45.925571,35.168167,9964174
2013-07-18,45.830154,45.925571,45.181297,45.229008,34.634777,18677456
2013-07-19,45.295803,45.725189,45.038170,45.601147,34.919746,14911678
2013-07-22,45.658398,46.040077,45.372135,45.534351,34.868591,11861998
2013-07-23,45.620228,46.011452,45.362595,45.734734,35.022045,9685616
2013-07-24,45.725189,45.839695,45.333969,45.582062,34.905128,9370378
2013-07-25,45.353054,45.982822,45.181297,45.963741,35.197395,10522339
2013-07-26,45.849236,46.269085,45.591602,46.269085,35.431229,10318818
2013-07-29,46.059158,46.555344,45.944656,46.125954,35.321636,10785597
2013-07-30,46.078243,46.832062,45.648853,45.849236,35.109726,17583554
2013-07-31,46.278625,46.498093,45.772900,45.963741,35.197395,22612067
2013-08-01,46.221375,46.450382,45.839695,46.354961,35.496994,14198094
2013-08-02,46.221375,46.316795,45.973282,46.316795,35.467762,9350466
2013-08-05,46.173664,46.431297,45.868320,46.307251,35.460464,7114977
2013-08-06,46.259541,46.364506,45.887405,46.221375,35.394699,10421836
2013-08-07,46.135494,46.517178,46.135494,46.326336,35.475075,10130282
2013-08-08,46.431297,46.603054,45.982822,46.250000,35.416615,9045707
2013-08-09,46.221375,46.545803,46.049618,46.173664,35.358158,8266834
2013-08-12,45.954197,46.574429,45.887405,46.250000,35.416615,10411985
2013-08-13,46.297710,46.612595,45.877865,46.211830,35.387383,7812945
2013-08-14,46.326336,46.526718,46.192749,46.345421,35.489693,8940383
2013-08-15,46.068703,46.145039,45.658398,45.772900,35.051254,11885892
2013-08-16,45.601147,45.801525,45.305344,45.515266,34.853973,13834019
2013-08-19,45.295803,45.610687,45.276718,45.400764,34.766308,8780458
2013-08-20,45.467556,46.164124,45.381680,45.381680,34.751682,14771560
2013-08-21,45.381680,45.839695,45.133587,45.286259,34.678623,11318400
2013-08-22,45.448475,45.782444,45.229008,45.620228,34.934361,9044554
2013-08-23,45.782444,45.782444,45.276718,45.543892,34.875904,9616762
2013-08-26,45.610687,45.706108,45.353054,45.438931,34.795528,9662770
2013-08-27,45.152672,45.343510,44.780533,44.952290,34.422863,11362835
2013-08-28,44.637405,45.229008,44.341602,44.933205,34.408260,10283186
2013-08-29,44.818703,45.229008,44.646946,44.942749,34.415573,10160779
2013-08-30,44.933205,45.305344,44.866413,45.124046,34.554398,8725962
2013-09-03,45.343510,45.477100,44.856869,45.047710,34.495934,14894595
2013-09-04,44.971375,45.687023,44.952290,45.496181,34.839363,11596330
2013-09-05,45.601147,45.601147,45.095421,45.333969,34.715153,8277314
2013-09-06,45.391220,45.629772,44.904579,45.314884,34.700535,27944815
2013-09-09,45.419846,45.658398,45.305344,45.553436,34.883209,30580850
2013-09-10,45.667938,46.183205,45.667938,45.782444,35.058582,32287413
2013-09-11,45.830154,46.288170,45.763359,45.935116,35.175491,14021297
2013-09-12,45.610687,45.782444,45.467556,45.658398,35.278713,9958515
2013-09-13,45.687023,45.791985,45.486641,45.601147,35.234463,8049688
2013-09-16,46.040077,46.230915,45.896946,45.982822,35.529377,9880754
2013-09-17,45.906490,46.020992,45.744274,45.811069,35.396664,8073058
2013-09-18,45.620228,46.479008,45.448475,46.183205,35.684204,14681118
2013-09-19,46.250000,46.269085,45.896946,46.049618,35.580990,9775744
2013-09-20,46.116413,46.183205,45.677483,45.811069,35.396664,29303128
2013-09-23,45.601147,45.858780,45.362595,45.496181,35.153366,13210774
2013-09-24,45.448475,46.011452,45.343510,45.353054,35.042786,13939029
2013-09-25,45.486641,45.791985,45.248093,45.486641,35.146004,11901402
2013-09-26,45.591602,45.801525,45.333969,45.496181,35.153366,10753633
2013-09-27,45.391220,45.715649,45.124046,45.601147,35.234463,11014794
2013-09-30,45.458015,45.677483,45.124046,45.429390,35.101753,17023712
2013-10-01,46.679390,46.975189,45.944656,46.507633,35.934891,28651482
